               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 744,            0.031009,           0.0036297,          0.00066317,             0.79901,             0.80666,             0.79926,             0.50828,             0.03587,            0.017296,           0.0023552,           0.0032345,           0.0032345,           0.0032345
                 745,            0.030279,           0.0034413,          0.00065953,             0.80113,             0.80695,             0.79942,             0.51018,            0.035873,            0.017298,           0.0023502,           0.0032254,           0.0032254,           0.0032254
                 746,            0.030979,           0.0034536,          0.00079131,             0.79954,             0.80759,             0.79925,             0.51065,            0.035877,            0.017299,           0.0023475,           0.0032163,           0.0032163,           0.0032163
                 747,            0.030878,           0.0035909,          0.00070425,             0.79987,             0.80791,             0.80006,             0.51186,             0.03588,            0.017299,           0.0023495,           0.0032073,           0.0032073,           0.0032073
                 748,            0.030391,            0.003506,          0.00088842,             0.79855,             0.80787,             0.79944,             0.51162,            0.035881,            0.017295,           0.0023502,           0.0031984,           0.0031984,           0.0031984
                 749,            0.030693,            0.003626,          0.00049543,             0.82245,             0.78186,             0.79933,             0.51104,            0.035893,            0.017293,           0.0023478,           0.0031894,           0.0031894,           0.0031894
                 750,            0.030421,           0.0035553,           0.0010018,             0.82331,             0.78079,             0.79902,             0.51126,            0.035908,            0.017293,           0.0023464,           0.0031805,           0.0031805,           0.0031805
                 751,            0.030369,           0.0035276,          0.00070909,             0.82486,             0.78097,             0.79875,             0.51192,            0.035923,            0.017293,           0.0023501,           0.0031716,           0.0031716,           0.0031716
                 752,            0.029685,           0.0035063,          0.00067095,             0.82388,             0.78265,             0.79874,             0.51189,            0.035939,            0.017292,           0.0023487,           0.0031627,           0.0031627,           0.0031627
                 753,            0.030426,           0.0034642,          0.00077937,             0.82999,             0.77786,             0.79881,             0.51059,            0.035953,            0.017292,           0.0023502,           0.0031539,           0.0031539,           0.0031539
                 754,            0.030238,           0.0035638,          0.00041346,             0.82981,             0.77849,             0.79841,             0.50986,            0.035971,            0.017294,            0.002353,            0.003145,            0.003145,            0.003145
                 755,            0.030696,           0.0035578,          0.00047124,             0.83372,             0.77535,             0.79821,             0.51087,            0.035982,            0.017295,           0.0023585,           0.0031363,           0.0031363,           0.0031363
                 756,             0.03079,           0.0034876,          0.00049734,             0.83229,             0.77874,              0.7987,             0.51089,            0.035993,            0.017295,           0.0023616,           0.0031275,           0.0031275,           0.0031275
                 757,            0.030365,            0.003565,          0.00047848,              0.8333,             0.77544,             0.79921,             0.51117,               0.036,            0.017295,           0.0023582,           0.0031188,           0.0031188,           0.0031188
                 758,            0.029246,            0.003393,           0.0005923,              0.8289,             0.77897,             0.79943,             0.51154,            0.036006,            0.017298,           0.0023562,           0.0031101,           0.0031101,           0.0031101
                 759,            0.030219,           0.0035829,          0.00085403,             0.83274,             0.77537,             0.79919,             0.51124,            0.036014,            0.017299,           0.0023572,           0.0031014,           0.0031014,           0.0031014
                 760,            0.029312,           0.0034714,          0.00076841,              0.8329,             0.77535,             0.79858,             0.51113,            0.036018,            0.017302,            0.002358,           0.0030927,           0.0030927,           0.0030927
                 761,            0.029746,           0.0034221,          0.00069936,             0.82869,             0.77837,             0.79874,             0.51086,            0.036024,            0.017302,           0.0023597,           0.0030841,           0.0030841,           0.0030841
                 762,            0.030094,           0.0034869,          0.00086125,             0.82821,             0.77867,             0.79878,             0.51222,            0.036031,            0.017304,           0.0023574,           0.0030755,           0.0030755,           0.0030755
                 763,             0.03013,           0.0035556,          0.00064921,             0.82732,             0.77968,             0.79904,             0.51187,            0.036039,            0.017305,           0.0023591,            0.003067,            0.003067,            0.003067
                 764,            0.030155,              0.0035,          0.00058917,             0.82772,             0.77989,             0.79802,             0.51103,             0.03604,            0.017307,           0.0023631,           0.0030584,           0.0030584,           0.0030584
                 765,            0.030542,           0.0035489,          0.00069068,             0.82779,             0.78004,             0.79777,             0.51005,            0.036043,            0.017305,            0.002361,           0.0030499,           0.0030499,           0.0030499
                 766,            0.030662,           0.0035124,          0.00060766,             0.82678,             0.78039,             0.79755,             0.50984,            0.036043,            0.017305,           0.0023591,           0.0030415,           0.0030415,           0.0030415
                 767,            0.030196,           0.0034522,          0.00068174,             0.80829,             0.79767,             0.79735,              0.5102,            0.036043,            0.017306,           0.0023547,            0.003033,            0.003033,            0.003033
                 768,            0.030399,           0.0035437,           0.0005201,             0.80871,             0.79802,             0.79677,              0.5103,            0.036042,            0.017306,           0.0023521,           0.0030246,           0.0030246,           0.0030246
                 769,            0.030389,            0.003592,          0.00073917,             0.80908,             0.79802,             0.79686,             0.51023,            0.036049,            0.017307,           0.0023452,           0.0030162,           0.0030162,           0.0030162
                 770,            0.030222,           0.0035344,          0.00070645,             0.80851,             0.79752,             0.79623,             0.50899,            0.036049,             0.01731,           0.0023432,           0.0030079,           0.0030079,           0.0030079
                 771,            0.030949,            0.003502,          0.00080833,             0.80769,             0.79721,             0.79612,              0.5097,            0.036048,             0.01731,           0.0023431,           0.0029996,           0.0029996,           0.0029996
                 772,             0.03007,           0.0035243,          0.00064739,              0.8062,              0.7991,             0.79678,             0.50983,            0.036034,            0.017309,           0.0023412,           0.0029913,           0.0029913,           0.0029913
                 773,            0.029756,           0.0035107,          0.00071096,              0.8024,             0.80246,             0.79693,             0.50993,            0.036031,            0.017307,           0.0023386,            0.002983,            0.002983,            0.002983
                 774,            0.030072,           0.0034703,          0.00078643,             0.80281,             0.80268,              0.7971,             0.50962,            0.036026,            0.017308,           0.0023381,           0.0029748,           0.0029748,           0.0029748
                 775,            0.030018,            0.003617,          0.00066429,             0.80326,             0.80268,             0.79727,             0.51004,             0.03602,            0.017306,           0.0023374,           0.0029666,           0.0029666,           0.0029666
                 776,            0.029326,           0.0034757,          0.00073105,             0.80346,             0.80287,             0.79805,             0.50983,            0.036015,            0.017305,            0.002326,           0.0029584,           0.0029584,           0.0029584
                 777,            0.030372,           0.0034825,          0.00047924,             0.79824,              0.8072,             0.79667,             0.50912,            0.036014,            0.017305,           0.0023191,           0.0029502,           0.0029502,           0.0029502
                 778,            0.029167,           0.0033311,          0.00046798,             0.79785,             0.80835,             0.79702,             0.50699,            0.036015,            0.017302,           0.0023166,           0.0029421,           0.0029421,           0.0029421
                 779,            0.029703,           0.0034302,          0.00091807,              0.7997,             0.80701,              0.7969,             0.50803,            0.036017,            0.017301,           0.0023179,            0.002934,            0.002934,            0.002934
                 780,            0.029784,           0.0035924,          0.00050744,              0.8019,             0.80701,             0.79706,             0.50699,            0.036019,            0.017299,           0.0023175,            0.002926,            0.002926,            0.002926
                 781,            0.030154,            0.003581,          0.00063008,             0.80194,             0.80631,              0.7967,             0.50595,            0.036017,            0.017297,           0.0023186,           0.0029179,           0.0029179,           0.0029179
                 782,            0.030595,           0.0035634,          0.00069673,             0.80175,             0.80694,             0.79673,             0.50706,             0.03601,            0.017294,           0.0023208,             0.00291,             0.00291,             0.00291
                 783,             0.03008,            0.003581,          0.00047202,             0.80242,             0.80683,             0.79701,              0.5074,            0.036007,            0.017292,           0.0023192,            0.002902,            0.002902,            0.002902
                 784,            0.030029,           0.0035999,          0.00086107,             0.80461,             0.80638,             0.79642,             0.50902,            0.036006,            0.017291,           0.0023218,           0.0028941,           0.0028941,           0.0028941
                 785,            0.030043,           0.0034064,          0.00068835,             0.80434,             0.80702,              0.7962,             0.50869,            0.036001,            0.017295,           0.0023218,           0.0028862,           0.0028862,           0.0028862
                 786,             0.02994,           0.0035532,          0.00058341,             0.80483,             0.80638,             0.79662,             0.50846,               0.036,            0.017297,           0.0023277,           0.0028783,           0.0028783,           0.0028783
                 787,               0.031,           0.0036505,          0.00070418,             0.80149,             0.81167,             0.79628,             0.50659,            0.036002,            0.017299,           0.0023343,           0.0028704,           0.0028704,           0.0028704
                 788,            0.030234,           0.0036098,          0.00058063,              0.8007,             0.81199,             0.79589,             0.50637,            0.035997,            0.017301,           0.0023406,           0.0028626,           0.0028626,           0.0028626
                 789,            0.029965,            0.003564,          0.00058953,             0.80395,             0.80857,             0.79559,             0.50604,            0.035996,            0.017304,           0.0023458,           0.0028548,           0.0028548,           0.0028548
                 790,            0.030732,           0.0036641,          0.00093751,             0.80344,             0.80916,             0.79669,             0.50705,            0.035998,            0.017302,           0.0023334,           0.0028471,           0.0028471,           0.0028471
                 791,            0.030414,           0.0036369,          0.00084396,             0.80085,             0.80929,             0.79709,             0.50699,            0.035995,            0.017302,           0.0023236,           0.0028394,           0.0028394,           0.0028394
                 792,             0.03098,           0.0036399,          0.00088174,             0.80389,             0.80359,             0.79647,             0.50804,             0.03599,            0.017298,           0.0023192,           0.0028317,           0.0028317,           0.0028317
                 793,            0.030154,           0.0035075,          0.00076121,             0.80984,             0.80296,             0.79689,             0.50837,            0.035986,            0.017296,           0.0023092,            0.002824,            0.002824,            0.002824
                 794,            0.029846,           0.0034709,          0.00064394,             0.80807,             0.80195,             0.79735,             0.50854,            0.035979,            0.017297,           0.0023053,           0.0028164,           0.0028164,           0.0028164
                 795,            0.030142,           0.0036315,          0.00064044,             0.81081,               0.802,             0.79831,             0.50954,            0.035977,            0.017298,           0.0023062,           0.0028088,           0.0028088,           0.0028088
                 796,            0.030075,           0.0034876,          0.00059521,             0.81038,              0.8023,             0.79836,             0.50881,             0.03598,            0.017296,           0.0023107,           0.0028013,           0.0028013,           0.0028013
                 797,             0.02999,           0.0034986,           0.0008215,             0.80961,             0.80303,             0.79852,             0.50861,            0.035981,            0.017293,           0.0023081,           0.0027937,           0.0027937,           0.0027937
                 798,             0.02971,           0.0034647,          0.00054352,             0.81022,               0.803,             0.79944,             0.50969,            0.035979,            0.017294,           0.0023003,           0.0027862,           0.0027862,           0.0027862
                 799,            0.029647,           0.0035106,           0.0007679,             0.81064,             0.80305,             0.80038,             0.50848,            0.035983,            0.017296,           0.0022977,           0.0027788,           0.0027788,           0.0027788
                 800,            0.029973,           0.0034274,          0.00078766,             0.80985,             0.80287,             0.80012,             0.50872,            0.035986,            0.017303,           0.0022995,           0.0027713,           0.0027713,           0.0027713
                 801,            0.029929,           0.0034763,          0.00061334,              0.8118,             0.80127,             0.80016,             0.50958,            0.035986,            0.017304,           0.0023013,           0.0027639,           0.0027639,           0.0027639
                 802,            0.029261,           0.0035134,          0.00066944,             0.81052,             0.80229,             0.80019,             0.50935,            0.035989,            0.017304,           0.0023031,           0.0027566,           0.0027566,           0.0027566
                 803,            0.029376,           0.0034902,          0.00055246,             0.81135,              0.8018,             0.79936,             0.50809,            0.035988,            0.017305,           0.0023098,           0.0027492,           0.0027492,           0.0027492
                 804,             0.02853,           0.0034744,          0.00046521,             0.81226,             0.80085,             0.79932,             0.50745,            0.035991,            0.017309,           0.0023178,           0.0027419,           0.0027419,           0.0027419
                 805,             0.02955,           0.0035542,          0.00067209,             0.81297,             0.80008,             0.79917,             0.50764,            0.035991,            0.017316,           0.0023212,           0.0027346,           0.0027346,           0.0027346
                 806,             0.02953,            0.003391,          0.00053943,              0.8125,             0.80037,             0.79868,             0.50947,             0.03599,             0.01732,           0.0023285,           0.0027274,           0.0027274,           0.0027274
                 807,            0.028961,           0.0033943,          0.00080642,              0.8126,             0.80124,             0.79928,             0.50734,            0.035995,            0.017326,           0.0023323,           0.0027202,           0.0027202,           0.0027202
                 808,            0.029596,           0.0034933,           0.0006972,             0.81188,             0.80108,             0.79841,             0.50712,            0.035995,            0.017332,           0.0023364,            0.002713,            0.002713,            0.002713
                 809,            0.029514,           0.0035724,          0.00063082,             0.81125,             0.80196,              0.7985,             0.50681,            0.035998,            0.017336,           0.0023426,           0.0027059,           0.0027059,           0.0027059
                 810,            0.028516,           0.0033431,          0.00052776,             0.80701,             0.80439,             0.79827,              0.5086,            0.036002,            0.017336,           0.0023453,           0.0026988,           0.0026988,           0.0026988
                 811,            0.028794,            0.003422,           0.0004968,             0.80616,             0.80471,             0.79789,             0.50889,            0.036011,            0.017338,           0.0023447,           0.0026917,           0.0026917,           0.0026917
                 812,            0.028967,           0.0033016,          0.00044336,             0.80585,             0.80524,             0.79756,             0.50818,            0.036016,            0.017342,           0.0023472,           0.0026846,           0.0026846,           0.0026846
                 813,            0.028445,           0.0032792,          0.00075942,             0.81371,             0.79585,             0.79762,             0.50851,            0.036021,            0.017343,             0.00235,           0.0026776,           0.0026776,           0.0026776
                 814,             0.02837,            0.003393,          0.00059378,             0.81706,             0.79095,             0.79721,             0.50871,            0.036029,            0.017348,           0.0023517,           0.0026706,           0.0026706,           0.0026706
                 815,            0.029263,           0.0035459,          0.00060576,             0.80235,             0.80743,             0.79712,             0.50788,            0.036029,            0.017348,            0.002352,           0.0026637,           0.0026637,           0.0026637
                 816,            0.029247,           0.0033771,          0.00074186,             0.80272,             0.80771,             0.79729,             0.50859,            0.036026,            0.017345,            0.002349,           0.0026568,           0.0026568,           0.0026568
                 817,            0.028907,           0.0034303,          0.00045831,             0.80249,             0.80669,              0.7969,             0.50858,            0.036022,            0.017344,           0.0023531,           0.0026499,           0.0026499,           0.0026499
                 818,            0.028985,           0.0033322,          0.00069893,             0.79947,             0.81118,             0.79698,             0.50877,            0.036017,            0.017345,           0.0023523,            0.002643,            0.002643,            0.002643
                 819,            0.028883,           0.0033605,          0.00077081,             0.79854,             0.81089,             0.79615,              0.5094,            0.036018,             0.01735,           0.0023497,           0.0026362,           0.0026362,           0.0026362
                 820,             0.02933,           0.0034355,          0.00045091,             0.80521,             0.80313,             0.79618,             0.50878,            0.036021,            0.017354,           0.0023496,           0.0026294,           0.0026294,           0.0026294
                 821,            0.028726,           0.0033269,          0.00052872,             0.80422,             0.80549,             0.79614,             0.50868,            0.036018,            0.017352,           0.0023503,           0.0026227,           0.0026227,           0.0026227
                 822,            0.029061,           0.0033453,          0.00059954,              0.8044,             0.80572,               0.796,             0.50786,            0.036018,            0.017355,           0.0023459,            0.002616,            0.002616,            0.002616
                 823,            0.029286,           0.0033795,          0.00059911,             0.80384,             0.80668,             0.79606,             0.50782,            0.036014,            0.017355,           0.0023458,           0.0026093,           0.0026093,           0.0026093
                 824,               0.029,           0.0034182,          0.00039538,             0.80235,             0.80788,             0.79591,             0.50636,            0.036009,            0.017357,           0.0023492,           0.0026026,           0.0026026,           0.0026026
                 825,            0.030636,           0.0036877,          0.00084069,              0.8019,             0.80805,             0.79503,             0.50637,            0.036005,            0.017361,           0.0023528,            0.002596,            0.002596,            0.002596
                 826,            0.028626,            0.003433,          0.00076967,             0.80372,             0.80625,             0.79411,             0.50479,            0.036001,            0.017366,           0.0023537,           0.0025894,           0.0025894,           0.0025894
                 827,            0.028806,           0.0034818,          0.00063316,             0.80769,             0.80502,             0.79354,             0.50428,            0.036004,            0.017369,           0.0023571,           0.0025829,           0.0025829,           0.0025829
                 828,            0.028693,           0.0035427,          0.00062124,              0.8076,             0.80401,             0.79305,             0.50345,            0.036006,            0.017376,           0.0023616,           0.0025764,           0.0025764,           0.0025764
                 829,            0.029067,           0.0034186,          0.00068688,             0.80723,              0.8049,             0.79243,             0.50207,            0.036008,             0.01738,           0.0023651,           0.0025699,           0.0025699,           0.0025699
                 830,            0.028812,           0.0033952,          0.00059371,              0.8051,             0.80573,             0.79121,             0.50255,            0.036007,            0.017381,           0.0023691,           0.0025634,           0.0025634,           0.0025634
                 831,            0.029417,           0.0034439,          0.00053147,             0.81118,              0.7985,             0.79109,              0.5016,            0.036009,            0.017382,            0.002366,            0.002557,            0.002557,            0.002557
                 832,            0.030548,           0.0035949,          0.00073104,             0.80505,             0.80496,             0.79075,             0.50182,            0.036022,             0.01738,           0.0023717,           0.0025507,           0.0025507,           0.0025507
                 833,            0.029011,           0.0033555,          0.00049668,             0.81039,             0.79933,              0.7903,             0.50045,             0.03603,             0.01738,           0.0023808,           0.0025443,           0.0025443,           0.0025443
                 834,            0.029256,           0.0034032,          0.00048755,             0.80993,             0.79891,             0.78947,             0.49915,             0.03604,            0.017382,           0.0023874,            0.002538,            0.002538,            0.002538
                 835,            0.029249,           0.0034259,          0.00060802,             0.80855,             0.80248,             0.78878,             0.49892,            0.036048,            0.017381,           0.0023867,           0.0025317,           0.0025317,           0.0025317
                 836,            0.028254,           0.0034189,          0.00075283,             0.80879,             0.80288,             0.78901,             0.49873,            0.036051,            0.017385,           0.0023903,           0.0025255,           0.0025255,           0.0025255
                 837,            0.029274,           0.0034233,          0.00068869,             0.80818,             0.80222,             0.78878,             0.49792,            0.036039,            0.017391,           0.0023948,           0.0025193,           0.0025193,           0.0025193
                 838,            0.029138,           0.0035596,          0.00083224,             0.80956,             0.79916,             0.78892,             0.49764,            0.036033,            0.017391,           0.0024014,           0.0025131,           0.0025131,           0.0025131
                 839,            0.029137,           0.0034239,          0.00057369,             0.80399,             0.80335,             0.78893,             0.49841,            0.036035,            0.017391,           0.0024043,            0.002507,            0.002507,            0.002507
                 840,            0.028794,           0.0033192,          0.00058251,             0.81013,             0.79585,             0.78929,              0.4978,            0.036034,            0.017394,           0.0024019,           0.0025008,           0.0025008,           0.0025008
                 841,            0.027769,           0.0033242,          0.00039587,             0.80887,             0.79916,             0.78941,             0.49795,            0.036037,            0.017394,           0.0024044,           0.0024948,           0.0024948,           0.0024948
                 842,            0.028541,           0.0033657,          0.00041475,             0.80915,               0.799,             0.78982,              0.4983,            0.036043,            0.017393,           0.0024082,           0.0024887,           0.0024887,           0.0024887
                 843,             0.02848,           0.0032857,          0.00045841,              0.8099,              0.7995,             0.78988,             0.49838,            0.036043,            0.017387,            0.002409,           0.0024827,           0.0024827,           0.0024827
                 844,            0.028823,           0.0034327,          0.00038398,             0.80498,             0.80319,             0.78982,             0.49834,            0.036039,            0.017386,           0.0024155,           0.0024768,           0.0024768,           0.0024768
                 845,            0.028708,           0.0033997,          0.00044907,              0.8085,             0.80222,             0.78978,             0.49854,            0.036041,            0.017385,           0.0024207,           0.0024708,           0.0024708,           0.0024708
                 846,            0.027998,           0.0034194,          0.00030863,              0.8067,             0.80242,             0.78945,             0.49793,            0.036042,            0.017382,           0.0024298,           0.0024649,           0.0024649,           0.0024649
                 847,            0.028035,           0.0033078,          0.00035005,             0.80589,              0.8025,             0.78988,              0.4983,            0.036042,            0.017381,           0.0024378,           0.0024591,           0.0024591,           0.0024591
                 848,            0.028081,           0.0033076,          0.00054058,             0.80856,             0.79848,             0.78806,             0.49861,            0.036039,            0.017384,           0.0024454,           0.0024532,           0.0024532,           0.0024532
                 849,             0.02838,           0.0033365,          0.00062818,             0.80828,             0.79851,             0.78841,             0.49821,            0.036036,            0.017385,           0.0024487,           0.0024475,           0.0024475,           0.0024475
                 850,            0.028703,           0.0034645,           0.0007497,             0.80962,             0.79815,             0.78918,             0.49844,            0.036033,            0.017383,           0.0024512,           0.0024417,           0.0024417,           0.0024417
                 851,            0.028431,           0.0033858,          0.00058208,             0.80942,             0.79798,             0.78887,             0.49953,            0.036031,            0.017382,           0.0024594,            0.002436,            0.002436,            0.002436
                 852,            0.028686,           0.0034236,           0.0007616,             0.81013,             0.79816,             0.79011,             0.49994,            0.036031,            0.017381,           0.0024583,           0.0024303,           0.0024303,           0.0024303
                 853,            0.028559,           0.0033859,          0.00047965,             0.81073,              0.7969,             0.79027,             0.50022,            0.036032,            0.017378,           0.0024614,           0.0024246,           0.0024246,           0.0024246
                 854,            0.028442,           0.0032965,          0.00067705,             0.81421,             0.79723,             0.79067,             0.50044,            0.036029,            0.017379,           0.0024626,            0.002419,            0.002419,            0.002419
                 855,            0.028506,           0.0033137,          0.00077317,             0.81382,              0.7969,             0.79073,             0.50113,            0.036026,            0.017379,           0.0024452,           0.0024134,           0.0024134,           0.0024134
                 856,            0.028584,           0.0032402,            0.000639,             0.81375,             0.79647,             0.79054,             0.50189,            0.036021,            0.017383,           0.0024384,           0.0024079,           0.0024079,           0.0024079
                 857,            0.028702,           0.0034022,          0.00045913,             0.81395,             0.79637,             0.79049,             0.50092,            0.036017,            0.017379,            0.002436,           0.0024024,           0.0024024,           0.0024024
                 858,            0.028273,           0.0033688,          0.00058741,             0.81357,             0.79708,             0.79047,             0.50144,            0.036017,            0.017378,           0.0024285,           0.0023969,           0.0023969,           0.0023969
                 859,            0.028162,           0.0034553,          0.00036594,             0.81321,             0.79726,             0.79041,             0.50209,            0.036018,            0.017377,           0.0024244,           0.0023915,           0.0023915,           0.0023915
                 860,            0.028444,           0.0032642,          0.00075198,             0.81093,             0.79778,             0.79058,             0.50282,            0.036019,            0.017379,           0.0024179,           0.0023861,           0.0023861,           0.0023861
                 861,            0.028251,           0.0032936,          0.00073649,             0.81085,             0.79726,             0.79052,             0.50276,            0.036019,             0.01738,            0.002416,           0.0023807,           0.0023807,           0.0023807
                 862,            0.028087,           0.0034029,          0.00065535,             0.82316,             0.78682,             0.79071,             0.50203,            0.036017,            0.017384,           0.0024084,           0.0023754,           0.0023754,           0.0023754
                 863,            0.027725,           0.0033461,          0.00047846,             0.81416,             0.79611,             0.79028,             0.50296,            0.036016,            0.017388,           0.0024032,           0.0023701,           0.0023701,           0.0023701
                 864,            0.028137,            0.003283,          0.00057415,             0.81446,             0.79583,             0.79075,             0.50253,            0.036018,            0.017388,           0.0023977,           0.0023648,           0.0023648,           0.0023648
                 865,            0.028373,           0.0034496,          0.00057586,             0.81487,             0.79466,             0.79054,              0.5016,            0.036023,            0.017389,           0.0024005,           0.0023596,           0.0023596,           0.0023596
                 866,            0.027769,           0.0033322,          0.00044734,             0.81228,             0.79436,             0.78917,              0.5004,            0.036026,            0.017392,           0.0024049,           0.0023544,           0.0023544,           0.0023544
                 867,            0.027962,           0.0033566,          0.00049285,             0.81547,             0.79369,             0.78981,             0.50157,            0.036031,            0.017392,           0.0024069,           0.0023492,           0.0023492,           0.0023492
                 868,             0.02859,           0.0034798,          0.00066414,             0.81645,             0.79316,             0.79074,             0.49979,            0.036027,            0.017393,           0.0024106,           0.0023441,           0.0023441,           0.0023441
                 869,            0.028673,           0.0033742,          0.00058591,             0.81365,              0.7938,             0.79017,             0.49939,            0.036028,            0.017391,           0.0024186,            0.002339,            0.002339,            0.002339
                 870,            0.027805,           0.0033249,          0.00036417,              0.8121,             0.79295,             0.79019,             0.50008,            0.036025,            0.017393,           0.0024236,            0.002334,            0.002334,            0.002334
                 871,            0.027653,           0.0032953,          0.00049145,             0.81757,             0.79297,              0.7901,             0.50264,            0.036024,            0.017392,           0.0024229,            0.002329,            0.002329,            0.002329
                 872,            0.028235,           0.0033368,          0.00034934,             0.81715,             0.79244,             0.79015,             0.50236,            0.036023,            0.017393,           0.0024259,            0.002324,            0.002324,            0.002324
                 873,             0.02798,           0.0034722,          0.00039675,             0.81783,             0.79267,             0.78977,             0.50121,            0.036023,            0.017389,           0.0024291,           0.0023191,           0.0023191,           0.0023191
                 874,            0.028002,            0.003262,          0.00036919,             0.81718,             0.79387,             0.79011,             0.50261,            0.036025,             0.01739,           0.0024267,           0.0023142,           0.0023142,           0.0023142
                 875,             0.02832,           0.0033684,          0.00034722,             0.82143,             0.78954,             0.78993,             0.50325,            0.036026,             0.01739,           0.0024271,           0.0023093,           0.0023093,           0.0023093
                 876,            0.027732,            0.003327,          0.00053175,              0.8173,             0.79461,             0.79049,              0.5037,            0.036026,            0.017392,           0.0024109,           0.0023045,           0.0023045,           0.0023045
                 877,            0.028408,           0.0033197,          0.00047294,             0.82044,             0.79026,             0.79073,             0.50219,            0.036026,            0.017394,           0.0024044,           0.0022997,           0.0022997,           0.0022997
                 878,            0.027424,           0.0032986,           0.0006834,             0.81311,              0.7944,             0.79175,             0.50337,            0.036027,            0.017396,           0.0023965,           0.0022949,           0.0022949,           0.0022949
                 879,            0.027641,           0.0033122,          0.00048862,             0.81575,             0.79439,              0.7917,             0.50245,            0.036026,              0.0174,           0.0023893,           0.0022902,           0.0022902,           0.0022902
                 880,            0.027494,           0.0031752,          0.00052234,             0.81488,             0.79439,             0.79075,             0.50264,            0.036032,            0.017404,           0.0023877,           0.0022855,           0.0022855,           0.0022855
                 881,            0.027799,           0.0032561,           0.0004612,             0.81189,             0.79483,             0.79098,             0.50329,            0.036039,            0.017409,           0.0023871,           0.0022809,           0.0022809,           0.0022809
                 882,             0.02774,           0.0033342,          0.00057375,             0.81563,             0.79072,               0.791,             0.50276,            0.036042,            0.017419,           0.0023865,           0.0022763,           0.0022763,           0.0022763
                 883,            0.027692,           0.0032375,          0.00056911,             0.80144,             0.80141,             0.78998,             0.50298,            0.036044,             0.01742,           0.0023857,           0.0022717,           0.0022717,           0.0022717
                 884,            0.028137,           0.0033065,          0.00043252,             0.81289,             0.79036,             0.79051,             0.50471,            0.036051,            0.017425,           0.0023831,           0.0022672,           0.0022672,           0.0022672
                 885,            0.027702,           0.0032665,          0.00053089,             0.81577,             0.79262,             0.79271,             0.50415,            0.036057,            0.017427,           0.0023842,           0.0022627,           0.0022627,           0.0022627
                 886,            0.028171,           0.0033681,          0.00060264,             0.80437,             0.80315,             0.79202,             0.50482,            0.036053,             0.01743,           0.0023877,           0.0022582,           0.0022582,           0.0022582
                 887,            0.028772,           0.0033306,          0.00056911,             0.80456,             0.80375,             0.79288,             0.50426,            0.036057,            0.017433,           0.0023927,           0.0022538,           0.0022538,           0.0022538
                 888,             0.02814,           0.0034679,          0.00059639,             0.81858,             0.79154,             0.79226,              0.5042,            0.036059,            0.017435,           0.0023968,           0.0022494,           0.0022494,           0.0022494
                 889,            0.027315,           0.0033389,           0.0006099,              0.7986,             0.81084,             0.79266,             0.50433,            0.036066,             0.01744,           0.0024018,           0.0022451,           0.0022451,           0.0022451
                 890,            0.027856,           0.0032784,          0.00049831,             0.79921,             0.81065,              0.7929,             0.50415,            0.036075,            0.017445,           0.0024043,           0.0022408,           0.0022408,           0.0022408
                 891,            0.028125,           0.0032853,          0.00057884,             0.79955,             0.81082,             0.79304,             0.50441,            0.036081,            0.017452,           0.0024066,           0.0022365,           0.0022365,           0.0022365
                 892,            0.027644,           0.0032888,          0.00052582,             0.79952,             0.81069,             0.79326,             0.50462,            0.036087,            0.017454,           0.0024095,           0.0022322,           0.0022322,           0.0022322
                 893,            0.027909,           0.0033601,          0.00074634,             0.79994,             0.81074,             0.79336,             0.50671,            0.036091,            0.017457,           0.0024086,            0.002228,            0.002228,            0.002228
                 894,            0.028196,           0.0033719,          0.00056901,             0.79955,             0.81036,             0.79354,             0.50651,            0.036089,            0.017457,           0.0024071,           0.0022239,           0.0022239,           0.0022239
                 895,              0.0281,           0.0032863,          0.00047314,             0.81872,             0.79065,             0.79308,             0.50725,            0.036092,            0.017462,           0.0024086,           0.0022197,           0.0022197,           0.0022197
                 896,            0.026726,           0.0033614,          0.00053294,             0.82274,              0.7903,             0.79359,             0.50669,            0.036095,            0.017466,           0.0024076,           0.0022157,           0.0022157,           0.0022157
